timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,nose_tip_x,nose_tip_y,chin_x,chin_y,direction
1725780423.056706,889,568,988,557,943,586,961,739,0
1725780423.203243,891,567,988,557,944,589,964,733,0
1725780423.2459872,891,567,989,557,946,590,965,733,0
1725780423.284735,890,566,990,557,946,590,965,734,0
1725780423.3247309,890,567,990,557,946,591,965,733,0
1725780423.3672462,890,568,990,557,945,592,965,734,0
1725780423.4471838,890,567,989,557,945,592,964,734,0
1725780423.4904609,890,567,989,557,945,592,965,733,0
1725780423.572132,888,568,988,557,944,593,965,733,0
1725780423.616979,888,568,988,558,944,592,964,734,0
1725780423.6544251,889,568,989,558,944,592,963,734,0
1725780423.698146,888,568,988,558,945,592,964,734,0
1725780423.7433531,889,568,989,557,945,591,965,733,0
1725780423.776696,889,568,990,557,945,593,964,734,0
1725780423.817754,890,568,990,558,945,593,964,734,0
1725780423.863986,890,568,991,558,946,593,965,735,0
1725780423.910284,891,567,991,558,947,592,965,734,0
1725780423.939502,891,567,991,558,947,592,966,734,0
1725780423.980204,891,567,991,558,947,592,965,735,0
1725780424.022511,891,567,990,558,947,593,965,734,0
1725780424.063436,890,568,990,558,947,593,966,735,0
1725780424.103235,890,568,990,558,946,593,964,735,0
1725780424.1450722,891,567,990,558,946,592,965,735,0
1725780424.185791,895,566,994,556,946,593,965,734,0
1725780424,896,566,995,556,945,591,964,735,0
1725780424.2680519,896,566,995,556,945,592,964,735,0
1725780424.3083038,896,566,995,556,945,593,964,734,0
1725780424.3500412,891,566,991,557,945,593,964,736,0
1725780424.390882,887,568,988,559,946,592,964,735,0
1725780424.433666,885,569,986,559,945,592,965,734,0
1725780424,885,570,986,559,945,592,965,735,0
1725780424.514125,885,569,986,559,946,592,965,734,0
1725780425,885,570,987,559,945,592,965,734,0
1725780424.596906,885,569,987,559,945,591,964,734,0
1725780424.637682,884,570,986,559,946,592,965,734,0
1725780424.680019,884,569,986,559,945,591,965,734,0
1725780424.719384,884,569,987,559,945,592,965,734,0
1725780424.760374,889,567,990,558,946,592,965,734,0
1725780425,891,566,991,557,946,592,965,734,0
1725780424.8441322,892,566,991,557,947,591,965,733,0
1725780424.8851242,892,566,992,557,946,592,965,733,0
1725780424.924546,892,566,992,557,946,592,965,734,0
1725780424.966177,893,566,992,557,947,592,966,734,0
1725780425.007531,893,566,993,557,948,591,966,733,0
1725780425.049414,893,566,993,557,948,591,967,734,0
1725780425.0892968,893,566,993,557,948,591,966,733,0
1725780425.129579,892,566,992,557,948,591,967,734,0
1725780425.169853,893,566,993,558,949,591,967,734,0
1725780425.211471,894,566,994,558,950,591,968,733,0
1725780425.253372,895,566,994,557,951,591,968,735,0
1725780425.2945678,896,566,996,558,954,591,971,734,0
1725780425.333889,898,566,997,558,955,591,970,734,0
1725780425.376369,899,565,998,559,957,591,972,735,0
1725780425.4179142,900,565,999,558,956,591,971,735,0
1725780425.459297,901,565,1000,558,958,591,973,734,0
1725780425.501175,900,565,1000,558,958,590,972,734,0
1725780425.539938,901,565,1000,558,959,590,973,733,0
1725780425.5802612,901,564,1000,558,958,590,972,734,0
1725780425.662205,901,564,1001,557,958,589,973,732,0
1725780425.703638,901,563,1000,556,958,587,972,730,0
1725780425.744226,901,562,1001,555,958,586,973,729,0
1725780425.7841809,901,560,1001,554,957,583,971,727,0
1725780425.825284,901,559,1001,553,956,581,969,725,0
1725780425.866652,901,558,1002,553,955,579,969,724,0
1725780425.9085069,902,557,1001,551,957,576,970,722,0
1725780425.9494898,902,556,1002,550,957,574,968,721,0
1725780425.9890392,903,555,1003,550,958,573,969,719,0
1725780426.030394,904,554,1004,549,958,573,970,719,0
1725780426.071701,905,553,1005,548,959,573,970,719,0
1725780426.113753,905,553,1006,548,960,572,971,719,0
1725780426,906,553,1007,547,961,572,972,719,0
1725780426.194313,909,552,1009,547,962,572,973,720,0
1725780426.235404,909,551,1010,547,963,573,973,720,0
1725780426.2761679,910,551,1012,547,964,573,973,720,0
1725780426.318942,912,550,1013,547,966,573,975,720,0
1725780426.360409,914,550,1015,547,969,573,975,721,0
1725780426.400596,916,548,1018,546,971,572,978,720,0
1725780426,918,547,1019,545,972,570,978,719,0
1725780426.482608,916,546,1019,544,974,569,979,718,0
1725780426.524912,915,545,1019,543,972,567,979,715,0
1725780426.564474,914,543,1018,541,971,565,979,713,0
1725780426.604581,913,542,1016,538,969,560,978,711,0
1725780426.6457028,912,540,1015,536,967,557,977,709,0
1725780426.687395,912,538,1015,534,966,554,977,706,0
1725780426.7290208,913,537,1015,533,967,552,977,705,0
1725780426.7704608,916,535,1018,532,968,551,978,703,0
1725780426.811044,918,534,1021,530,970,549,979,702,0
1725780426.851248,920,533,1023,528,971,547,981,700,0
1725780426.892458,921,531,1025,527,974,546,984,699,0
1725780426.9349492,922,529,1027,525,976,545,985,699,0
1725780426.976043,924,527,1029,523,977,542,986,697,0
1725780427.015083,926,525,1030,522,978,540,988,695,0
1725780427.0558898,927,523,1032,519,979,538,988,693,0
1725780427.096985,926,520,1032,517,979,534,988,692,0
1725780427.138705,925,519,1032,515,978,533,988,692,0
1725780427.1800041,922,517,1028,513,977,532,987,691,0
1725780427,920,515,1027,511,976,531,986,690,0
1725780427.261348,919,513,1026,509,974,529,986,688,0
1725780427,917,511,1025,507,973,526,984,687,0
1725780427.344131,915,508,1024,504,972,525,982,686,0
1725780427.386666,913,507,1023,502,969,522,980,685,0
1725780427.426629,911,504,1022,499,967,521,979,685,0
1725780427.467475,909,502,1021,497,965,518,976,684,0
1725780428,907,499,1020,494,963,515,974,682,0
1725780427.5509582,906,497,1019,492,961,513,971,682,0
1725780427.5917811,904,495,1018,490,959,511,970,681,0
1725780427.630154,902,493,1018,489,959,508,969,680,0
1725780427.6717298,900,491,1017,486,956,505,968,679,0
1725780427.7124422,897,488,1015,483,953,500,964,677,0
1725780427.755807,895,485,1014,479,951,496,962,674,0
1725780427.7956648,893,482,1012,476,949,492,960,671,0
1725780427.8366668,891,480,1011,474,947,488,958,669,0
1725780427.917402,891,478,1011,471,946,487,957,669,0
1725780427.958081,890,477,1010,470,945,484,955,667,0
1725780427.9996538,889,476,1010,469,946,483,956,666,0
1725780428.0403898,889,475,1010,468,946,482,957,666,0
1725780428.0810082,889,475,1010,467,945,482,957,666,0
1725780428.121564,890,475,1010,468,945,483,958,666,0
1725780428.162366,890,476,1012,468,945,482,959,666,0
1725780428.205407,891,476,1012,469,947,484,960,667,0
1725780428.245546,891,478,1012,470,948,487,962,669,0
1725780428.285551,891,479,1012,471,949,489,963,671,0
1725780428.3271732,891,481,1012,474,948,491,962,672,0
1725780428.3677912,890,483,1011,475,948,492,960,675,0
1725780428.410419,889,484,1011,477,948,496,960,677,0
1725780428.451415,887,487,1008,479,946,500,959,679,0
1725780428.491394,886,490,1006,482,946,506,959,683,0
1725780428.532379,886,495,1006,486,945,512,959,689,0
1725780428.573378,885,499,1004,491,943,517,958,695,0
1725780428.616182,884,503,1003,496,942,522,957,700,0
1725780428.656542,884,507,1002,500,941,527,955,703,0
1725780428.696544,883,510,1002,503,940,532,953,706,0
1725780429,883,512,1000,506,939,536,952,709,0
1725780428.778296,884,514,1000,509,939,539,952,708,0
1725780428.819872,885,514,999,509,942,539,957,705,0
1725780428.8611588,886,514,998,508,942,537,957,702,0
1725780428.9016142,885,513,998,507,943,535,957,699,0
1725780428.942699,886,513,998,508,943,534,957,699,0
1725780428.983895,886,513,998,507,942,532,956,695,0
1725780429,886,512,997,506,942,531,955,696,0
1725780429.066782,887,512,996,506,940,529,954,694,0
1725780429.1063528,885,512,997,506,939,530,951,697,0
1725780429.147682,885,513,995,508,937,532,951,700,0
1725780429.188959,885,514,995,509,937,534,950,702,0
1725780429.230423,884,516,995,510,936,535,950,703,0
1725780429.271071,884,516,994,510,935,535,950,704,0
1725780429.3111749,884,515,995,510,936,535,950,704,0
1725780429.353417,884,515,995,510,936,534,949,703,0
1725780429.393528,884,515,995,511,936,534,949,703,0
1725780429.435563,885,516,996,511,935,533,949,703,0
1725780429.4773278,886,516,997,512,937,534,950,704,0
1725780429.517375,886,517,997,512,938,534,951,704,0
1725780429.558212,887,518,998,513,940,534,953,706,0
1725780429.5997272,888,519,1000,515,940,536,952,708,0
1725780429.641424,889,521,1000,517,941,538,954,710,0
1725780429.6826408,888,524,1002,519,942,543,954,715,0
1725780429.721905,889,527,1003,522,943,550,954,721,0
1725780429.762502,889,532,1004,527,942,556,955,727,0
1725780429.803054,890,537,1005,532,941,565,954,735,0
1725780430,890,543,1005,538,942,573,954,743,0
1725780429.8865721,891,546,1006,542,943,579,953,749,0
1725780429.927525,892,549,1007,544,945,584,955,752,0
1725780429.968755,892,549,1009,546,946,586,956,755,0
1725780430.009602,893,549,1010,547,947,586,957,754,0
1725780430.052402,894,550,1011,547,949,586,958,756,0
1725780430,894,550,1011,548,949,588,959,754,0
1725780430.171384,894,551,1011,548,949,589,958,757,0
1725780430.212456,895,552,1011,550,948,588,958,757,0
1725780430.2534752,895,551,1012,548,951,587,961,755,0
1725780430.295469,895,549,1013,546,952,584,963,752,0
1725780430.336301,898,546,1014,542,953,578,964,748,0
1725780430.3757539,899,543,1015,540,955,573,966,743,0
1725780430.417516,900,540,1015,536,955,566,966,737,0
1725780430.458807,901,537,1015,533,954,559,966,732,0
1725780430.5008519,901,532,1016,529,954,553,966,726,0
1725780430.542277,901,530,1015,526,954,549,965,721,0
1725780430.582371,900,527,1014,523,952,544,964,715,0
1725780430.623124,901,525,1013,520,952,539,964,710,0
1725780430.664119,901,523,1012,518,953,536,964,705,0
1725780430.706089,899,521,1011,516,953,531,964,701,0
1725780430.747602,899,519,1010,513,952,528,963,698,0
1725780430.786331,900,518,1010,512,952,526,963,695,0
1725780430.8282099,900,515,1010,511,953,523,963,691,0
1725780430.868619,901,513,1011,509,954,520,963,687,0
1725780430.910462,902,510,1012,506,955,517,962,684,0
1725780430.9524999,904,508,1012,504,956,515,964,681,0
1725780431,904,506,1013,502,957,512,965,677,0
1725780431.033602,905,505,1013,501,957,509,967,674,0
1725780431.074692,905,504,1014,500,958,506,968,671,0
1725780431.116449,907,501,1015,498,958,506,970,669,0
1725780431.158012,908,500,1015,497,958,503,969,665,0
1725780431.197511,909,500,1016,496,961,502,971,663,0
1725780431.2380831,910,499,1016,495,961,499,970,659,0
1725780431.2788212,911,497,1016,494,962,496,972,656,0
1725780431.321381,910,495,1015,492,963,494,970,653,0
1725780431.362345,909,494,1014,490,961,490,971,649,0
1725780431.401533,908,493,1013,490,961,489,969,647,0
1725780431.442933,908,493,1013,490,960,487,970,646,0
1725780431.4844701,907,494,1011,490,960,489,969,646,0
1725780431.5267332,906,493,1010,490,959,489,968,645,0
1725780431.567751,905,494,1009,491,957,488,967,645,0
1725780431.6077209,904,494,1009,491,958,489,967,645,0
1725780431.648643,904,495,1008,492,957,491,966,646,0
1725780431.6902819,904,495,1008,492,957,492,966,648,0
1725780431.732499,903,498,1007,494,956,493,965,648,0
1725780431.773566,905,501,1003,497,956,493,967,650,0
1725780431.812015,903,501,1006,495,955,496,966,652,0
1725780431.8532438,903,498,1009,495,956,498,966,654,0
1725780431.8941681,904,498,1007,495,955,498,963,655,0
1725780431.9376051,903,499,1008,496,957,501,965,659,0
1725780431.978959,903,500,1008,497,956,503,965,663,0
1725780432.018273,903,502,1009,499,956,509,964,668,0
1725780432.059891,902,504,1009,500,954,514,963,672,0
1725780432.100569,905,508,1011,504,953,521,960,677,0
1725780432.143116,908,512,1013,509,954,527,961,685,0
1725780432.183573,908,516,1015,512,953,533,960,691,0
1725780432.224224,908,519,1015,516,953,539,959,699,0
1725780432,907,523,1015,520,952,546,959,705,0
1725780432,907,526,1016,523,951,552,959,712,0
1725780432.3877718,907,529,1017,526,951,559,958,719,0
1725780432.427854,907,533,1016,529,951,566,959,724,0
1725780432.467829,907,538,1017,534,951,571,959,729,0
1725780432.508665,906,541,1017,537,948,578,957,735,0
1725780432.549702,905,545,1016,542,949,585,958,742,0
1725780432.5915499,904,550,1016,546,949,593,957,749,0
1725780432.6331499,904,555,1016,551,949,602,957,756,0
1725780432.6728761,903,560,1015,556,949,611,957,764,0
1725780432.713685,903,564,1016,560,948,618,956,771,0
1725780432.755295,903,568,1017,564,947,624,955,775,0
1725780432.796439,902,570,1016,566,946,627,954,776,0
1725780432.8373601,901,569,1015,565,944,627,953,776,0
1725780432.877206,899,568,1015,564,944,627,954,775,0
1725780432.918568,899,566,1014,562,944,623,953,772,0
1725780432.960267,899,564,1013,559,944,619,952,770,0
1725780433.002188,899,561,1013,555,944,613,952,766,0
1725780433,899,556,1013,552,944,606,952,762,0
1725780433.083198,899,552,1012,547,945,599,953,755,0
1725780433,900,547,1013,543,944,592,954,748,0
1725780433.165165,901,543,1014,539,946,585,956,742,0
1725780433.2076201,902,540,1013,535,945,578,956,736,0
1725780433.248482,903,537,1014,532,947,572,957,732,0
1725780433.289023,903,535,1014,530,947,566,957,728,0
1725780433.328224,905,532,1014,527,947,561,957,722,0
1725780433.370646,905,529,1015,525,946,557,956,717,0
1725780433.4134579,906,527,1015,523,947,552,956,712,0
1725780433.453283,906,525,1015,521,947,547,956,709,0
1725780433,906,523,1014,518,948,542,957,705,0
1725780433.534302,906,521,1013,516,948,537,956,701,0
1725780433.575813,906,519,1013,515,948,534,958,696,0
1725780433.6184242,905,518,1012,513,949,530,957,693,0
1725780433.6592472,905,516,1012,513,950,527,958,692,0
1725780433.6996858,905,516,1012,512,949,526,959,689,0
1725780433.7400188,905,516,1011,511,950,526,960,688,0
1725780433.7811599,905,516,1012,511,949,524,959,685,0
1725780433.8228521,904,516,1011,510,949,524,960,684,0
1725780433.863134,904,516,1012,510,949,524,959,684,0
1725780433.904344,905,515,1012,511,949,524,960,684,0
1725780433.944243,905,516,1013,511,949,525,959,686,0
1725780433.985981,904,517,1012,512,949,527,959,687,0
1725780434.028417,905,518,1013,513,949,530,958,689,0
1725780434.069358,905,520,1013,515,950,534,959,694,0
1725780434.1092212,906,523,1013,518,949,540,956,700,0
1725780434.150954,906,526,1013,523,950,547,956,707,0
1725780434.1912918,905,529,1014,525,947,554,954,715,0
1725780434.234006,905,531,1014,527,945,560,953,720,0
1725780434.2746398,905,533,1013,529,945,563,953,724,0
1725780434.314522,905,534,1014,530,944,566,954,727,0
1725780434.353795,904,536,1014,532,944,569,954,730,0
1725780434.396693,904,538,1015,533,944,572,954,733,0
1725780434.439018,904,539,1015,534,943,573,954,734,0
1725780434.479664,903,539,1015,534,943,574,954,735,0
1725780434.517789,903,540,1014,535,943,576,953,737,0
1725780434.5993202,902,542,1014,537,943,579,953,739,0
1725780434.640485,902,544,1014,539,945,582,955,742,0
1725780434.682533,901,546,1014,541,946,586,958,746,0
1725780434.723553,901,550,1013,544,950,589,959,749,0
1725780434.763466,901,552,1014,547,953,594,962,753,0
1725780434.804585,900,555,1015,549,953,599,962,757,0
1725780434.8449652,901,557,1015,551,953,604,962,761,0
1725780434.888034,900,558,1014,552,952,605,961,761,0
1725780434.928728,899,558,1013,552,950,605,961,761,0
1725780434.968496,899,558,1013,552,948,604,959,762,0
1725780435.009789,898,556,1012,551,948,604,960,761,0
1725780435.050612,898,555,1011,550,947,602,959,758,0
1725780435.093291,898,553,1012,547,947,598,958,756,0
1725780435.134028,899,550,1012,544,947,592,959,752,0
1725780435.174878,898,546,1011,541,946,587,959,746,0
1725780435.215124,899,543,1011,537,946,578,958,740,0
1725780435.256109,899,539,1011,533,948,571,960,734,0
1725780435.298628,900,536,1011,530,948,562,960,727,0
1725780435.339349,901,532,1011,526,948,556,960,720,0
1725780435.379285,903,529,1012,523,948,550,959,714,0
1725780435.4200928,904,527,1012,521,948,544,959,709,0
1725780435.460513,904,524,1012,519,949,540,959,704,0
1725780436,905,522,1012,518,951,537,961,700,0
1725780435.5443578,905,521,1012,516,951,534,961,697,0
1725780435.585023,905,519,1012,514,951,530,960,693,0
1725780435.6260228,905,517,1012,512,950,527,961,689,0
1725780435.666641,906,516,1012,511,950,524,962,686,0
1725780435.708713,906,515,1012,511,951,523,963,683,0
1725780435.749896,906,515,1013,510,952,521,965,681,0
1725780435.789782,907,515,1013,509,953,521,965,679,0
1725780435.8311381,907,515,1013,509,954,520,966,678,0
1725780435.870667,907,515,1013,509,954,519,966,678,0
1725780435.914217,908,514,1013,509,954,519,965,678,0
1725780435.9552908,908,514,1014,508,954,518,966,677,0
1725780435.993962,907,514,1014,508,955,518,967,676,0
1725780436.035677,907,514,1014,509,954,517,967,678,0
1725780436.0762491,907,515,1014,509,955,519,967,679,0
1725780436.119624,908,515,1015,510,955,521,968,679,0
1725780436.160156,908,516,1015,510,955,522,967,682,0
1725780436.200499,909,516,1016,512,955,525,966,685,0
1725780436.2411578,909,518,1016,513,955,527,966,687,0
1725780436.282045,908,519,1016,514,954,530,964,691,0
1725780436.324679,909,520,1016,515,954,533,964,693,0
1725780436.364476,909,521,1016,516,954,536,964,696,0
1725780436.4040399,909,523,1016,518,953,538,963,699,0
1725780436.4461372,908,524,1016,519,953,542,964,702,0
1725780436.485898,908,526,1015,521,952,544,963,706,0
1725780436.5295758,907,527,1015,522,952,548,961,710,0
1725780436.5704541,907,529,1015,523,949,550,960,712,0
1725780436.610367,907,530,1015,525,950,555,961,716,0
1725780437,908,532,1015,527,949,557,960,717,0
1725780436.692827,907,533,1016,528,950,560,960,721,0
1725780436.7345521,907,535,1015,529,948,563,959,724,0
1725780436.775362,906,536,1015,531,948,565,959,726,0
1725780436.8563461,906,537,1016,531,948,567,960,729,0
1725780436.895948,906,538,1016,533,949,569,960,730,0
1725780436.936279,906,539,1016,533,948,571,959,732,0
1725780436.979081,907,540,1017,535,950,573,961,734,0
1725780437.020066,908,542,1017,536,951,575,961,736,0
1725780437,908,543,1018,537,952,578,963,739,0
1725780437.100457,908,544,1019,539,953,580,964,741,0
1725780437.141579,908,545,1019,540,954,582,966,742,0
1725780437.183858,909,546,1019,540,953,584,966,743,0
1725780437.2246542,908,547,1019,541,953,584,965,744,0
1725780437.2650099,907,546,1018,540,951,585,964,744,0
1725780437.306305,907,546,1018,540,950,584,963,744,0
1725780437,906,545,1017,539,950,582,963,741,0
1725780437.389694,905,544,1015,538,948,580,962,740,0
1725780437.429748,903,543,1015,537,948,579,963,737,0
1725780437.470294,902,541,1012,535,946,575,960,734,0
1725780437.510276,901,540,1011,532,943,571,958,731,0
1725780437.5505788,900,538,1009,530,942,567,956,728,0
1725780437.593909,899,536,1008,528,941,562,955,724,0
1725780437.635324,898,534,1006,525,939,557,954,719,0
1725780437.675277,898,532,1005,524,938,553,953,715,0
1725780437.7164102,898,530,1005,522,938,550,953,712,0
1725780437.757729,897,528,1005,521,938,546,952,708,0
1725780437.7993312,897,527,1005,520,940,543,954,706,0
1725780437.840168,898,526,1005,518,940,541,954,704,0
1725780437.880509,899,525,1005,518,941,539,955,702,0
1725780437.920456,900,524,1006,517,943,537,956,700,0
1725780437.963063,901,523,1006,516,944,535,958,698,0
1725780438.003579,901,523,1007,515,946,534,958,696,0
1725780438.0456169,902,521,1008,515,946,531,959,694,0
1725780438.086143,903,520,1008,514,947,531,961,693,0
1725780438,903,519,1009,513,948,530,962,691,0
1725780438.1670568,904,518,1010,512,948,528,962,690,0
1725780438,905,518,1012,512,949,527,962,688,0
1725780438.250761,906,518,1012,512,951,526,964,686,0
1725780438.2913978,907,517,1013,511,953,525,966,685,0
1725780438.3723001,909,516,1014,511,955,522,967,683,0
1725780438.415515,909,515,1016,510,956,521,968,682,0
1725780438.455627,910,515,1016,509,957,520,970,679,0
1725780438.4964108,910,515,1016,509,958,519,970,678,0
1725780438.5368671,910,514,1016,508,958,519,970,677,0
1725780438.5785909,910,514,1016,508,958,518,970,676,0
1725780438.620021,910,513,1015,507,957,517,970,675,0
1725780438.6612322,910,513,1015,507,956,517,968,673,0
1725780438.701705,908,513,1013,507,956,516,966,674,0
1725780438.742652,908,513,1012,506,954,516,965,673,0
1725780438.783946,906,512,1011,506,954,515,964,672,0
1725780438.8255842,906,512,1010,506,952,515,964,672,0
1725780438.8668768,905,512,1009,506,952,515,963,671,0
1725780438.906867,904,512,1008,506,951,514,963,671,0
1725780438.947215,903,513,1008,506,950,514,961,671,0
1725780438.9884942,902,513,1007,506,950,514,961,671,0
1725780439.0304499,902,513,1007,507,950,515,961,671,0
1725780439.110854,903,514,1007,507,950,516,962,673,0
1725780439.1503518,903,515,1008,508,950,518,961,675,0
1725780439,903,516,1008,509,950,519,960,677,0
1725780439.233001,903,517,1009,510,950,522,959,680,0
1725780439.2748008,903,518,1009,512,949,524,958,682,0
1725780439.3156228,903,519,1009,513,948,527,957,685,0
1725780439.355368,902,521,1009,515,947,531,957,689,0
1725780439.3964632,901,524,1008,518,947,535,957,694,0
1725780439.437751,901,526,1008,520,947,539,958,698,0
1725780439.480052,900,527,1008,522,946,543,957,703,0
1725780439.5215008,900,529,1009,524,947,547,957,708,0
1725780439.560292,901,531,1009,526,947,552,958,713,0
1725780439.602519,901,534,1009,528,945,557,956,718,0
1725780439.6431491,898,537,1008,532,945,561,958,722,0
1725780439.6855402,896,541,1006,535,944,566,957,726,0
1725780439.7264152,895,542,1006,537,944,570,958,729,0
1725780439.766298,895,545,1006,539,944,574,958,733,0
1725780439.8076952,896,546,1006,540,944,577,958,736,0
1725780439.848164,895,548,1006,542,944,579,957,738,0
1725780439.890103,895,549,1006,543,944,580,957,741,0
1725780439.931607,895,550,1006,544,944,582,958,743,0
1725780439.971779,895,551,1006,545,944,585,958,744,0
1725780440.011789,894,552,1006,545,944,586,958,746,0
1725780440.053527,895,552,1007,546,944,587,959,747,0
1725780440.096027,896,551,1007,546,946,585,961,744,0
1725780440.136445,896,551,1007,545,946,584,960,742,0
1725780440.176964,896,550,1007,544,947,582,961,741,0
1725780440.217481,897,549,1008,543,947,580,961,739,0
1725780440.258336,896,547,1008,543,947,578,961,738,0
1725780440.301149,897,546,1007,541,947,576,961,736,0
1725780440.341696,896,545,1007,540,947,572,960,733,0
1725780440,897,543,1007,538,947,568,960,729,0
1725780440.4226491,896,542,1005,537,948,564,961,726,0
1725780440.463794,896,540,1005,536,949,561,962,722,0
1725780440.506131,897,538,1005,534,949,557,961,719,0
1725780440.546932,898,537,1005,532,950,554,962,716,0
1725780440.585987,898,535,1005,530,950,552,963,713,0
1725780440.627326,898,533,1005,529,949,549,962,709,0
1725780440.668706,897,532,1004,527,948,545,961,708,0
1725780440.711414,896,530,1003,525,949,543,961,705,0
1725780440.7522292,895,528,1002,523,948,540,960,702,0
1725780440.792525,895,527,1001,521,949,537,961,699,0
1725780440.833379,895,526,1001,520,947,535,960,696,0
1725780440.8747678,894,524,1001,518,947,532,959,694,0
1725780440.9152792,894,524,1000,517,947,530,958,691,0
1725780440.9579031,893,523,1000,516,946,528,958,688,0
1725780440.9973419,893,522,1000,515,947,527,958,686,0
1725780441.038677,894,522,1000,514,947,526,958,684,0
1725780441.078103,893,521,1000,514,946,524,958,682,0
1725780441.122517,894,521,1000,514,947,523,959,680,0
1725780441.1630468,894,520,1000,514,947,522,958,679,0
1725780441.2028632,894,520,999,513,947,521,959,677,0
1725780441.243959,893,519,998,513,947,520,959,676,0
1725780441.3242471,892,519,998,513,948,520,959,676,0
1725780441.3657658,892,519,998,513,948,519,960,676,0
1725780441.406137,892,519,998,513,948,519,960,675,0
1725780441.446304,892,519,998,513,948,518,960,675,0
1725780441.487026,893,519,998,513,948,518,960,675,0
1725780441.529035,893,519,998,513,949,518,960,675,0
1725780441.5701811,892,520,998,513,949,519,961,675,0
1725780441.6122591,890,521,997,514,949,519,960,677,0
1725780442,890,521,996,514,948,520,960,678,0
1725780441.692947,889,522,996,516,948,521,959,679,0
1725780441.7337658,889,522,995,515,946,522,959,680,0
1725780441.775797,888,523,995,516,946,523,959,681,0
1725780441.817034,888,523,995,516,945,524,959,683,0
1725780441.857425,887,524,995,517,945,526,959,685,0
1725780441.897585,887,525,995,517,946,527,958,686,0
1725780441.939054,887,525,995,518,946,528,958,687,0
1725780441.9817212,888,526,996,519,946,530,958,689,0
1725780442.021986,888,526,996,519,945,531,957,690,0
1725780442.062237,888,527,997,520,945,533,957,693,0
1725780442.1034591,889,528,998,522,946,536,957,695,0
1725780442.143713,889,529,997,522,946,538,956,699,0
1725780442.185948,889,530,998,523,946,540,958,701,0
1725780442.227146,890,530,999,524,946,542,956,703,0
1725780442.266955,890,531,998,526,946,545,956,705,0
1725780442.308529,890,532,999,526,945,547,956,708,0
1725780442.349171,890,533,999,528,945,550,955,710,0
1725780442.391361,890,534,1000,529,945,552,956,712,0
1725780442.432385,890,535,1000,529,946,554,957,714,0
1725780442.472312,890,535,1000,530,945,556,957,715,0
1725780442.513922,891,536,1001,531,946,557,957,717,0
1725780442.554129,892,537,1002,532,946,559,959,718,0
1725780442.597093,893,538,1002,533,947,562,960,722,0
1725780442.6369338,893,540,1002,534,947,565,960,726,0
1725780442.6772978,893,542,1002,536,947,568,959,728,0
1725780442.718876,892,544,1002,538,947,572,958,732,0
1725780442.759819,893,545,1002,540,946,576,958,735,0
1725780442.802283,892,547,1002,542,947,578,958,738,0
1725780443,892,548,1003,544,947,582,959,741,0
1725780442.8829281,892,549,1003,545,947,584,959,742,0
1725780442.9230459,892,549,1003,545,948,584,960,743,0
1725780443,892,550,1004,546,948,587,960,744,0
1725780443.0070841,892,551,1004,546,948,586,959,745,0
1725780443.0470982,892,551,1004,547,948,587,959,745,0
1725780443.087619,892,550,1004,547,949,587,960,744,0
1725780443.129266,892,550,1004,546,949,588,961,744,0
1725780443.170252,892,550,1004,546,948,587,960,744,0
1725780443.212828,892,550,1004,545,947,586,960,742,0
1725780443.252684,893,549,1004,545,948,583,960,740,0
1725780443.293372,893,547,1004,543,946,581,959,737,0
1725780443.334538,893,545,1003,540,946,576,958,734,0
1725780443.3757818,893,543,1003,538,945,571,957,731,0
1725780443.417849,893,541,1003,536,945,567,956,727,0
1725780443.458903,894,539,1002,535,945,563,956,723,0
1725780443.4993951,894,538,1002,534,945,560,955,720,0
1725780443.577516,893,536,1002,531,945,556,955,718,0
1725780443.619763,894,534,1002,530,945,553,955,715,0
1725780443.661479,893,534,1002,530,944,552,954,714,0
1725780443.7025259,894,533,1002,529,945,549,953,711,0
1725780443.7427928,894,532,1002,528,945,547,954,709,0
1725780443.783134,893,531,1001,527,944,544,953,707,0
1725780443.8251588,893,530,1001,525,944,542,953,704,0
1725780443.8670878,892,528,1000,524,943,541,952,703,0
1725780443.9080372,891,528,998,522,943,539,952,701,0
1725780443.947826,890,527,998,522,942,539,951,700,0
1725780443.988689,890,527,997,521,942,538,951,699,0
1725780444.0296352,889,527,996,521,941,537,952,699,0
1725780444.0718489,889,527,996,520,941,537,951,697,0
1725780444.113439,889,526,996,520,940,536,950,698,0
1725780444.153439,888,527,996,521,941,537,950,698,0
1725780444.193665,889,527,996,521,941,537,951,698,0
1725780444.234331,889,527,995,521,940,537,950,698,0
1725780444.278044,888,527,996,521,941,537,951,698,0
1725780444.318021,888,527,996,521,940,538,951,699,0
1725780444.358218,890,527,998,521,941,540,950,700,0
1725780444.399723,891,528,998,522,941,542,949,701,0
1725780444.440046,891,528,998,523,940,543,950,703,0
1725780444.482704,891,529,999,523,941,545,950,705,0
1725780444.523319,891,530,999,525,940,548,949,708,0
1725780444.5632262,891,532,1000,527,941,552,951,712,0
1725780444.604336,892,533,1000,528,941,555,951,715,0
1725780444.645182,889,536,999,531,940,558,951,718,0
1725780444.688051,888,537,998,532,939,562,952,721,0
1725780444.728919,888,538,999,533,939,564,951,723,0
1725780444.768867,887,539,999,534,939,566,952,725,0
1725780445,888,540,998,535,940,568,953,729,0
1725780444.850608,888,542,999,536,940,570,953,731,0
